Date,QQQ,XLP,GLD,BTC-USD,UUP,Fed_Rate,CPI_Inflation,Unemployment_Rate,Fed_Rising,CPI_Rising,Unemp_Rising,QQQ_Target_RVOL_3M,XLP_Target_RVOL_3M,GLD_Target_RVOL_3M,BTC-USD_Target_RVOL_3M,UUP_Target_RVOL_3M
2016-05-25,2834101880.9512186,460145927.6111421,1270921811.8540082,66548042.85714286,33598183.25398763,0.37,0.38306451612901693,5.1,0,1,1,-32.563703386198185,-13.344312980354175,-2.811554322338542,46.94581680225538,-27.74769484405711
2016-05-26,2782692920.9399996,452576573.26231456,1258424363.1629944,65197514.47619048,33967493.45103673,0.37,0.38306451612901693,5.1,0,1,1,-32.859073382457794,-9.538769913938774,-2.546214597711441,46.84106965072623,-27.700000408373747
2016-05-27,2739179182.7181864,445728795.4264686,1218843502.2107806,69517337.71428572,34803162.31213524,0.37,0.38306451612901693,5.1,1,1,1,-32.54712625042905,-8.272327575120418,-2.144648856273797,44.11540172887722,-29.06931211620099
2016-05-30,2519652430.8781214,435779689.7936866,1154537693.3441162,71360204.57142857,34742166.949099585,0.37,0.38306451612901693,5.1,1,1,1,-31.40656182709206,-9.096690827494028,-1.71930050939947,40.94382162418911,-31.090861846565836
2016-05-31,2521446007.20847,425428144.36663675,1128558043.9126515,73566061.71428572,32483997.27984837,0.37,0.38306451612901693,5.1,1,1,1,-29.728327118254594,-8.892224376224117,0.6423505310849622,36.57702214174038,-30.51080965841509
2016-06-01,2436342434.9848065,420455388.66520834,1121862300.9033566,74837271.23809524,29877649.99069032,0.38,0.2775957287827202,4.9,1,0,0,-26.703783567768806,-8.56686232371485,2.2143460426600337,32.713400538935765,-29.553275447684477
2016-06-02,2385301151.4020286,411457080.45321876,1092460222.3413014,75312076.0,27911599.334226336,0.38,0.2775957287827202,4.9,1,0,0,-23.621908565078172,-9.034725552130407,4.762078337736801,27.737126187794026,-23.782033012164213
2016-06-03,2387419148.163096,417162049.9804542,1123713230.3215754,78720609.33333333,29109849.575814746,0.38,0.2775957287827202,4.9,1,0,0,-20.873000984802342,-10.090834468579889,6.047833846178213,22.005475519662006,-17.057927373815087
2016-06-06,2304611939.1827173,421856540.75264704,1113032593.2942345,78689280.57142857,27964626.061394103,0.38,0.2775957287827202,4.9,1,0,0,-19.088827753122267,-10.051015638312277,8.315496684489009,15.34660685472337,-9.152814655129932
2016-06-07,2273559637.299601,413528502.1981557,1086012071.0324242,81178656.76190476,26739551.01817903,0.38,0.2775957287827202,4.9,1,0,0,-17.019111274956977,-10.138325707540426,10.34812523540207,8.473600947295035,-1.6374534933681182
2016-06-08,2244048259.665208,408479343.77030873,1096255865.0469098,82193404.38095239,27202513.96380833,0.38,0.2775957287827202,4.9,1,0,0,-15.374782892892167,-10.212798146976139,12.452336506134122,1.4104066723741535,6.583922651636234
2016-06-09,2231015366.7926245,407571935.06168187,1122407982.530394,83178918.66666667,27621193.030402772,0.38,0.2775957287827202,4.9,1,0,0,-14.03741125240471,-9.7997297018109,14.092712838160555,-5.034783451324327,11.308931821474342
2016-06-10,2253180980.9031167,405014843.94093466,1160253930.4803395,83519042.47619048,28740984.067989532,0.38,0.2775957287827202,4.9,1,0,0,-12.88001243080719,-8.018197999525508,15.233626692369487,-8.151593855776811,15.606682039508897
2016-06-13,2275173327.7781897,402122508.06241715,1189334701.877376,92207138.09523809,28593863.873745147,0.38,0.2775957287827202,4.9,1,0,0,-12.622891058065836,-5.6383698520528025,15.339164606581287,-11.892391777767843,19.198349954208084
2016-06-14,2306239026.0067167,404947358.54098004,1216255356.5540133,98279638.09523809,29700301.18478139,0.38,0.2775957287827202,4.9,1,0,0,-12.341886300236101,-2.4923574998863147,14.149664353439595,-15.84042315635968,19.996935827458998
2016-06-15,2283755534.724317,385159179.02179897,1254743122.17647,99952185.71428572,30727798.657544453,0.38,0.2775957287827202,4.9,1,0,0,-11.132954565227717,2.794598383280244,12.608551128601466,-20.03934217183288,19.77013629376639
2016-06-16,2308253401.0765076,371114064.53604925,1333431173.4747386,108751418.47619048,30818336.67174748,0.38,0.2775957287827202,4.9,1,0,0,-8.700732985941473,9.70041873463435,9.90322681064956,-25.527924933997987,18.510043081741994
2016-06-17,2318906593.923623,365576865.42047775,1343501296.5265186,121479684.76190476,29172554.398990814,0.38,0.2775957287827202,4.9,1,0,0,-5.554896569833126,17.171635048425706,7.318476845573184,-33.06495618102329,18.015151604094527
2016-06-20,2277346236.211831,364951994.1998981,1353954464.4616992,125885546.85714285,29818498.55640048,0.38,0.2775957287827202,4.9,1,0,0,-0.8891328671050445,23.722579425522987,4.7238075978849094,-39.06497904967176,16.75086781975773
2016-06-21,2312191994.130307,362253854.3659937,1388839016.5039792,138236094.47619048,29499798.794873554,0.38,0.2775957287827202,4.9,1,0,0,3.896815807895527,29.608008397425465,2.6235681250268788,-45.4689360594557,16.395640168723737
2016-06-22,2276570070.4310465,351322268.8393366,1362755172.3619735,147788946.47619048,29884646.64281209,0.38,0.2775957287827202,4.9,1,0,0,7.701813595666943,34.088533501430234,1.4043115722303798,-52.86560354885967,16.998021249758
2016-06-23,2183185557.7995663,343753028.52045697,1365562846.4728582,156752327.42857143,31251743.334125336,0.38,0.2775957287827202,4.9,1,0,0,11.148016717188634,37.16242026656225,0.7134266364414368,-60.132320252440536,17.386756436130316
2016-06-24,2392330814.052727,374686850.66128683,1547542901.6732717,164329146.0952381,35695881.896282375,0.38,0.2775957287827202,4.9,1,0,0,13.026289411017041,38.61527141322739,-1.6597840388820164,-66.02850681047562,14.769945214579954
2016-06-27,2514521224.1844177,396985878.5094488,1627776621.3218327,162298336.95238096,38434260.71817307,0.38,0.2775957287827202,4.9,1,0,0,12.787857004593386,39.74103051859171,-4.773727220473068,-70.8918875048819,11.512040696363488
2016-06-28,2548757511.7165337,404980223.5408601,1675440987.8579276,164699588.76190478,42066900.464911684,0.38,0.2775957287827202,4.9,1,0,0,11.800319646178885,40.11157010649854,-8.586275268871148,-75.33739020578277,5.859840493689116
2016-06-29,2577766209.549241,409555795.669701,1703408158.1076486,164890350.66666666,42322662.27321625,0.38,0.2775957287827202,4.9,1,0,0,10.095889487254537,39.31886243541216,-13.656814744066462,-78.3862358981157,-1.8762632199892821
2016-06-30,2655604591.755858,432256281.4684913,1753281649.8696463,167410264.95238096,43417180.91397058,0.38,0.2775957287827202,4.9,1,0,0,7.17423950467615,37.33246643965639,-18.930721539660073,-81.3777767811388,-10.452589282830711
2016-07-01,2674286721.351442,450070773.90659875,1819349505.9706914,170936589.14285713,43321452.34121595,0.39,-0.05037007434789409,4.8,1,0,0,4.984441795043937,35.00279161121935,-23.11936854409175,-84.10819185724638,-19.1138712886495
2016-07-04,2671000043.416777,454041411.63288295,1828029558.057767,169507465.33333334,41146825.25681087,0.39,-0.05037007434789409,4.8,1,0,0,4.04129447311181,33.43474262912268,-27.075563966736333,-87.3374752834757,-26.776754433669065
2016-07-05,2710880281.838517,473287007.67936707,1889336847.9306538,172285422.66666666,41115260.5288551,0.39,-0.05037007434789409,4.8,1,0,0,3.325126104663726,31.09585442586042,-31.426587826450504,-89.79772832644495,-32.480313136248284
2016-07-06,2769734172.904169,501988721.96435475,1971053561.7479596,173580231.80952382,41901094.69072251,0.39,-0.05037007434789409,4.8,1,0,0,2.740391172754047,27.878420108316597,-35.46296650433718,-93.00034891341308,-38.353376732021275
2016-07-07,2790982699.651664,521731624.688866,2006084279.5256114,182048098.85714287,40936537.52018157,0.39,-0.05037007434789409,4.8,1,0,0,2.3658236688374537,24.812193268071425,-38.224258070319955,-96.51820582777025,-43.32897268798304
2016-07-08,2849618464.225224,530890716.9297536,2045394677.5894892,185413289.33333334,40788046.87788827,0.39,-0.05037007434789409,4.8,1,0,0,1.7508822526268328,22.436900794876454,-40.480649234642314,-99.8446457943444,-44.383626095996036
2016-07-11,2790062109.373002,526825356.8522862,2031416814.7750127,187361770.2857143,40088440.75457255,0.39,-0.05037007434789409,4.8,1,0,0,0.8982833946873912,20.057941414246503,-41.26680159719438,-103.54321299472763,-44.69968210054202
2016-07-12,2778143430.7138352,540055408.2954407,2118073267.1588717,182355960.0,39738201.19096665,0.39,-0.05037007434789409,4.8,1,0,0,0.24258388973969008,17.84598850776862,-41.53201673167421,-106.43017199326046,-44.189719011929625
2016-07-13,2764725775.7727485,540534148.243223,2095036474.2136273,179725245.7142857,39239142.74261111,0.39,-0.05037007434789409,4.8,1,0,0,-1.0756836472740539,15.760675140895994,-41.22062213406074,-108.35115002637069,-42.04305129711083
2016-07-14,2751098119.2476544,553854982.3785146,2079944258.4813073,179691321.9047619,38441500.36971682,0.39,-0.05037007434789409,4.8,1,0,0,-2.7279344049859846,13.54832878818618,-42.007193201983725,-108.35684718202715,-38.69579900143923
2016-07-15,2686846256.6457114,551726402.6145027,2008633910.2089655,170645565.7142857,39315895.29065631,0.39,-0.05037007434789409,4.8,1,0,0,-4.637807993341511,10.427503734943873,-41.973761943976584,-106.72269438264011,-36.33963545293238
2016-07-18,2652179871.229226,551669952.9278891,1968070054.6518235,156652423.23809522,38793425.4701796,0.39,-0.05037007434789409,4.8,1,0,0,-6.726061840759675,7.039550612538416,-42.28625906383103,-102.68306611023056,-33.738555051110424
2016-07-19,2648615025.898052,549686933.0401285,1929771495.1818194,151256818.0952381,38344890.447262354,0.39,-0.05037007434789409,4.8,1,0,0,-9.650339714554462,4.390808383556399,-42.51712653369295,-98.15309433447769,-31.89434922963816
2016-07-20,2665711131.977045,548458687.4309176,1916165873.525892,141004075.23809522,38667331.44697462,0.39,-0.05037007434789409,4.8,1,0,0,-12.288347131171914,2.39913575464877,-43.50867275949206,-92.65962528032745,-30.54151221241856
2016-07-21,2652388484.2793784,551322480.2413213,1927886029.5587087,131199256.57142857,37804216.17786771,0.39,-0.05037007434789409,4.8,1,0,0,-14.315058979460128,0.9527766935685043,-44.30606629663837,-86.04106695576225,-30.813575479027815
2016-07-22,2662968661.524818,561695698.9670527,1913083698.2583547,125518637.52380952,36175220.305252075,0.39,-0.05037007434789409,4.8,1,0,0,-15.803665250664997,-0.009944947339194155,-45.2470860796242,-79.70303459766538,-30.66809959356477
2016-07-25,2413009623.99757,523608808.61936295,1776891085.5935597,118559566.28571428,31718718.17445301,0.39,-0.05037007434789409,4.8,1,0,0,-16.01245757780008,-0.5069715478101485,-45.991265269853805,-74.53429251597427,-28.91325885488184
2016-07-26,2301165557.968212,509775682.75626045,1694510076.523154,123464376.1904762,28817964.066369195,0.39,-0.05037007434789409,4.8,1,0,0,-14.877595127561142,-0.8489769115524636,-46.53912273741965,-71.02872633094911,-23.531485260597886
2016-07-27,2310755717.6421757,529412616.06176466,1703067371.5731666,123896566.66666667,24820861.962881543,0.39,-0.05037007434789409,4.8,1,0,0,-13.21673252258996,-1.9847184315219564,-46.2168391719554,-68.72142078878429,-14.574053009510857
2016-07-28,2249109741.4829073,529712370.6844148,1686152991.12854,121228585.71428572,24671010.355958484,0.39,-0.05037007434789409,4.8,1,0,0,-11.054335607774314,-3.1672444986178,-45.548972916732694,-67.10929367553493,-4.380841620929783
2016-07-29,2190198346.237764,505858050.94215757,1674100162.8391812,117501133.33333333,25734441.118440174,0.39,-0.05037007434789409,4.8,1,0,0,-8.070786481873053,-3.0199165167631437,-45.18832052033733,-65.12631791797534,4.826784214926387
2016-08-01,2166600452.8556824,505755357.0263091,1626490922.1232095,116903799.61904761,25703345.506958734,0.4,0.18492217858316895,4.9,1,0,0,-5.982430768150602,-2.69935842263729,-45.2463628454348,-63.113841014418725,12.584008387412
2016-08-02,2179726342.444974,499224755.7719821,1582604967.2175815,128281161.14285715,26837253.337088086,0.4,0.18492217858316895,4.9,1,0,0,-4.225897790552238,-2.5548547940631776,-44.31321731946832,-61.62204488625797,16.49024743697316
2016-08-03,2155595942.9691496,485415569.3781898,1496239018.9886184,131971923.04761904,27392152.716727484,0.4,0.18492217858316895,4.9,1,0,0,-2.3657208440042496,-1.3699629655358205,-42.294079502433085,-60.242087046013715,16.738927378165805
2016-08-04,2103225981.824784,463705515.15673685,1418831750.2398536,131511494.85714285,25843104.92554619,0.4,0.18492217858316895,4.9,1,0,0,-0.5797143071301327,0.9941281667620485,-38.95287628610348,-58.6070703815473,18.757962986731506
2016-08-05,2131142102.1351042,456206605.46286446,1415267353.7527175,122370394.47619048,26125796.172260102,0.4,0.18492217858316895,4.9,1,0,0,0.6439782251713569,2.494724885267545,-36.343393952346574,-56.29679780789369,21.06184935027627
2016-08-08,2050732030.1697505,451433935.2640788,1346773888.4763446,118523923.04761904,25558199.41896711,0.4,0.18492217858316895,4.9,1,0,0,3.1715263775771176,3.6122104711139107,-33.516102973688405,-52.86549730466711,21.225031104621763
2016-08-09,2020013651.9572303,450384794.2617144,1325642018.2866414,117777165.71428572,25102080.462319512,0.4,0.18492217858316895,4.9,1,0,0,6.364272065767535,4.402702107293456,-32.40775267275418,-47.30846329573689,21.766450366346703
2016-08-10,1987878398.8576877,434069286.16983324,1203367983.834185,116097737.52380952,25796417.351323083,0.4,0.18492217858316895,4.9,1,0,0,10.273264121507122,6.100650106364955,-31.0177493325234,-41.44286608352374,22.732460980705326
2016-08-11,1987878398.8576877,431141875.10539466,1217645974.790664,113386566.09523809,25379693.876638867,0.4,0.18492217858316895,4.9,1,0,0,13.535634763457939,7.422727873433914,-30.7490181707518,-36.12960332082345,21.59851254946752
2016-08-12,1987878398.8576877,417258533.58750117,1237484376.1848087,111991642.28571428,25239360.628282458,0.4,0.18492217858316895,4.9,1,0,0,18.592491246713273,10.51002037394296,-28.457416645087232,-32.12700007286817,20.898166531393066
2016-08-15,1987878398.8576877,412624412.3678298,1181157878.1982422,110829223.04761904,23185678.0733381,0.4,0.18492217858316895,4.9,1,0,0,24.091843809015998,16.643045999353195,-23.834981570383228,-30.079149336509353,24.015152688787143
2016-08-16,1987878398.8576877,406388885.9481267,1182888545.903996,110302565.90476191,24624067.571422033,0.4,0.18492217858316895,4.9,1,0,0,29.286921920006257,23.386998674160793,-17.22040759704769,-28.54221634551529,25.85202265291589
2016-08-17,1987878398.8576877,420839535.2832794,1225207929.605611,109980646.85714285,25007268.935812086,0.4,0.18492217858316895,4.9,1,0,0,34.361874331286984,29.24535771529159,-11.013938588634545,-27.19067706876756,31.145731659728273
2016-08-18,1987878398.8576877,421993712.2332982,1213294437.9859562,108326370.66666667,25007674.528630573,0.4,0.18492217858316895,4.9,1,0,0,39.98399161273776,35.375742625742234,-4.617861841279053,-25.990446955311405,37.793719649575166
2016-08-19,1987878398.8576877,420232290.6062898,1221278000.906372,107856837.33333333,25436473.06672959,0.4,0.18492217858316895,4.9,1,0,0,43.73785436849081,40.247079180898766,0.5308761868299735,-24.447824719837378,45.05032214582819
2016-08-22,1987878398.8576877,418699474.1107396,1227347858.8702974,104936599.23809524,25304523.10266949,0.4,0.18492217858316895,4.9,1,0,0,45.54800977970125,42.26519666484288,3.1023373293687393,-21.886695880476218,50.0634580719598
2016-08-23,1987878398.8576877,421946546.1295718,1203831584.8354886,105278156.57142857,25306256.714566547,0.4,0.18492217858316895,4.9,1,0,0,46.67363406446632,43.889830987332154,5.114537752412168,-19.186952577418218,56.55946950107288
2016-08-24,1987878398.8576877,413931948.24409485,1239609796.6648283,97239737.14285715,24609526.910264153,0.4,0.18492217858316895,4.9,1,0,0,47.478927814274336,46.26531488846684,5.936475724275455,-14.96170677077527,60.17884047791574
2016-08-25,1987878398.8576877,385823796.06590277,1171184353.6994572,96700166.09523809,24056211.210387092,0.4,0.18492217858316895,4.9,1,0,0,47.69188384868893,49.478466044727206,7.359546432686289,-10.40071145457389,63.09324706184371
2016-08-26,1987878398.8576877,391004305.1992689,1222730411.6954257,94911042.28571428,25717810.81101554,0.4,0.18492217858316895,4.9,1,0,0,48.08013336897586,52.153492121410956,9.15983699334593,-6.517258447506374,64.33816256510649
2016-08-29,1987878398.8576877,388858774.11493576,1171989819.2927043,97277447.04761904,23605944.887025017,0.4,0.18492217858316895,4.9,1,0,0,48.32207437371613,54.609400435385396,12.815132480259674,-4.119461082014685,67.72434541328658
2016-08-30,1987878398.8576877,374740287.58386886,1187046010.3052776,94822942.28571428,27750452.455611456,0.4,0.18492217858316895,4.9,1,0,0,48.23319885615146,57.42699734020025,15.573015885546402,-1.7467462745142925,68.18254779758148
2016-08-31,1987878398.8576877,367476807.78207326,1218743671.8785603,82675699.61904761,28809559.503573462,0.4,0.18492217858316895,4.9,1,0,0,47.26642091657787,60.11205107833085,17.920633790272426,1.532629093540323,67.54570537015685
2016-09-01,1987878398.8576877,374241087.33972824,1264639377.6105971,76434813.90476191,28749922.82760257,0.4,0.26232097944252075,5.0,1,0,1,46.316660371552025,60.748376724991445,18.272155122681742,5.291526849286314,66.21511611072086
2016-09-02,1987878398.8576877,378411961.7543357,1302505105.0158908,74273804.38095239,30825677.934864588,0.4,0.26232097944252075,5.0,1,0,1,45.53038806368641,61.43028056632428,17.472608862909876,8.898745898779485,64.56018489148516
2016-09-05,1987878398.8576877,376378607.4717749,1272297230.925024,75050894.85714285,32419693.90739259,0.4,0.26232097944252075,5.0,1,0,1,45.086744755071926,63.21264156022825,14.497802835720782,12.772906116181712,59.51961984655613
2016-09-06,1987878398.8576877,378948143.9115615,1323832339.3033345,75876371.23809524,34780037.793504626,0.4,0.26232097944252075,5.0,1,0,1,44.93992839444173,64.79903403934952,10.643248078830165,15.71320903979628,55.797148350943914
2016-09-07,1987878398.8576877,390015217.059962,1332246406.2899997,75057528.57142857,35263283.68143354,0.4,0.26232097944252075,5.0,1,0,1,45.35729006815543,65.74716045597346,7.734599293665754,16.39603625027004,53.83509684717632
2016-09-08,1987878398.8576877,401811510.3229886,1358484338.0256653,74286480.95238096,35179737.12991079,0.4,0.26232097944252075,5.0,1,0,1,45.7981615544114,66.72512136394195,4.815430356102461,16.561956254434296,51.530156967701146
2016-09-09,2044983092.3697698,433683369.38489276,1374484598.591287,73811995.23809524,35633661.58551715,0.4,0.26232097944252075,5.0,1,0,1,45.631772146822584,66.03200613559827,2.0983106408975862,16.94942976710472,50.4688749317909
2016-09-12,2149111034.370023,462274430.2328746,1348238198.2441857,73983152.57142857,36208157.63743264,0.4,0.26232097944252075,5.0,1,0,1,42.26692879680877,61.852047479389306,-1.3168018952545069,16.987098818928267,50.03130988993268
2016-09-13,2322660624.7358413,487349932.3199862,1373749262.2723897,75395452.57142857,36436297.170157656,0.4,0.26232097944252075,5.0,1,0,1,35.56644833190559,54.47197639077471,-5.20979492631818,17.353647792766814,50.27917038441874
2016-09-14,2394351810.3624253,511475360.5179923,1355634043.7096732,74894143.04761904,34917982.536052525,0.4,0.26232097944252075,5.0,1,0,1,27.73458437231662,45.666273332013745,-10.193051363973442,17.71113458178951,50.52702072433688
2016-09-15,2512581523.3775187,506001357.09877014,1358351219.0968106,75133266.85714285,34439111.84756869,0.4,0.26232097944252075,5.0,1,0,1,19.748760659656206,36.897230690390906,-15.782231713334985,17.446687606722314,49.13021077030202
2016-09-16,2604562916.62347,520700121.89843315,1413060966.1361694,75374543.04761904,34770023.25562068,0.4,0.26232097944252075,5.0,1,0,1,11.326784481535302,29.349251769175556,-21.20372821522593,16.854525265342154,46.922080357819695
2016-09-19,2591282369.7169714,527543971.9322931,1377697349.9682472,75572866.85714285,36291393.383761816,0.4,0.26232097944252075,5.0,1,0,1,6.052152986635388,23.747101370893677,-24.530233444742496,16.170220099107826,44.262182027733175
2016-09-20,2609914457.2274346,526415456.5968831,1359083639.8910522,75566528.57142857,37673898.761013575,0.4,0.26232097944252075,5.0,1,0,1,4.301504610078625,21.297855472158073,-26.070667560691202,15.59105628504885,41.416962380612276
2016-09-21,2713389344.103132,563719069.4286165,1386798806.6949391,75444004.76190476,37486031.64049784,0.4,0.26232097944252075,5.0,1,0,1,3.2683246406524007,18.63236125726245,-27.40508197924887,14.626511102122398,37.51774058939377
2016-09-22,2741377916.916075,582286266.6625432,1397604878.4544082,75956247.61904761,37717266.052464075,0.4,0.26232097944252075,5.0,1,0,1,1.8235107635119625,15.476162868362149,-27.455707214773916,13.821063616435634,35.05629742604923
2016-09-23,2732721522.166152,592999933.9435941,1408801151.6857693,71905628.57142857,37375797.94358753,0.4,0.26232097944252075,5.0,1,0,1,0.7785485734959771,12.035148137538345,-27.33045724329933,14.413336265104167,33.19424747734029
2016-09-26,2694424470.7761493,591088668.5488927,1336439616.590409,72395961.90476191,34909299.883906044,0.4,0.26232097944252075,5.0,1,0,1,-0.5974622745489407,8.388740189088605,-29.24976761617402,16.859055846862546,33.29435421804974
2016-09-27,2743192034.3102226,599362230.0270989,1340493612.500436,69492361.90476191,34087518.33395277,0.4,0.26232097944252075,5.0,1,0,1,-2.99408149029981,3.8611535763428955,-33.38627772709039,22.232616506265792,33.97802451927443
2016-09-28,2718616796.582794,602680084.2172168,1322304831.753104,68462847.61904761,29503735.783994764,0.4,0.26232097944252075,5.0,1,1,1,-4.55253156837818,0.7274141445684373,-36.352901980872446,28.5223213924396,36.57374750234984
2016-09-29,2777840564.101701,615753945.2455975,1287849527.1812801,67501785.90476191,27527109.62036678,0.4,0.26232097944252075,5.0,1,1,1,-5.879877878582329,-2.0931275966842406,-38.92669450266921,35.72807073654281,40.10817600199126
2016-09-30,2804308565.9804573,616534096.9212306,1278052441.4846873,66511262.0952381,27466403.9089657,0.4,0.26232097944252075,5.0,1,1,1,-7.012935369883951,-4.196747658384799,-41.351535658755225,43.25048653059282,43.57463076300879
2016-10-03,2811662698.477536,616833311.4743369,1263805365.803455,64934476.38095238,25766864.51532273,0.4,0.26232097944252075,5.0,1,1,1,-8.94155280588399,-6.281930931108653,-43.28228735576216,51.000397982346726,46.219424567282566
2016-10-04,2829543106.4615884,620601685.6405894,1335984906.289455,63379943.047619045,25061160.418991815,0.4,0.26232097944252075,5.0,1,1,1,-9.94146116693482,-9.437434024247874,-44.52815389646656,57.385512634307325,49.62326325849129
2016-10-05,2809140498.207601,631294984.2113858,1327992607.982381,62882247.809523806,26351503.81210872,0.4,0.26232097944252075,5.0,1,1,1,-10.648364529091625,-13.537537350942776,-45.69373600203588,63.80382234950646,50.08947637094088
2016-10-06,2780566861.923363,634336879.3017977,1375972868.161592,62014614.47619048,26398568.412035987,0.4,0.26232097944252075,5.0,1,1,1,-10.781558399112935,-17.116329293262844,-48.18545304483522,69.842324166402,49.25125397522434
2016-10-07,2781197241.2986393,629852546.7512404,1413908108.181799,60936443.047619045,27232070.816439673,0.4,0.26232097944252075,5.0,1,1,1,-10.999298152383306,-21.13366601322724,-51.133888298766784,76.06362878967778,48.52820632592115
2016-10-10,2627552338.6553082,598432250.7728395,1364379561.5404766,61076009.9047619,26863958.78682818,0.4,0.26232097944252075,5.0,1,1,1,-9.557593646262003,-23.650055518009445,-52.51687464471691,83.34821793283527,48.922902616908104
2016-10-11,2567953058.868263,589822539.7776104,1331753661.41223,62541614.47619048,27821148.849487305,0.4,0.26232097944252075,5.0,1,1,1,-7.397173064142594,-24.629671997441708,-51.8843582316861,90.35265072683617,48.48702426798896
2016-10-12,2407449484.7513833,561284591.191083,1306307068.7285287,62801119.23809524,28576175.582240876,0.4,0.26232097944252075,5.0,1,1,1,-4.60548939530632,-23.917027138604663,-51.758954370963735,96.81292655189235,49.40605782491495
2016-10-13,2381094270.3432355,560743379.1574205,1312398097.3691669,63455547.809523806,29093842.54249391,0.4,0.26232097944252075,5.0,1,1,1,-2.1394860170203773,-23.15385997024608,-50.64783656935897,102.43619348799443,50.68841028621413
2016-10-14,2290846961.4704313,561564022.9867117,1273423528.2684326,63392690.666666664,28815514.97443971,0.4,0.26232097944252075,5.0,1,1,1,-0.11654048059361802,-21.88388192573734,-48.0131381968716,107.34258805906924,53.37260302949242
2016-10-17,2220387616.0624914,549651165.4651461,1187532667.0223782,63064128.76190476,28325082.62653351,0.4,0.26232097944252075,5.0,1,1,1,1.2167343102289205,-22.31644738982674,-45.849007670627046,110.59990057889281,54.63783300642915
2016-10-18,2237219756.445131,546164805.7823908,1186146628.665488,63576047.809523806,26990267.520432245,0.4,0.26232097944252075,5.0,1,1,1,1.4154306301767872,-23.175515368759577,-45.24761740521212,113.09003669519684,56.27617332007527
2016-10-19,2214908285.602061,544571885.0189209,1186982928.0857995,63417514.47619048,26485372.736812774,0.4,0.26232097944252075,5.0,1,1,1,0.19528830758604032,-25.24123599987876,-44.83879692426996,115.32783454698502,57.807605506623375
2016-10-20,2143871750.1148405,519157308.8641757,1141632178.6539714,62188043.047619045,25969552.443404425,0.4,0.26232097944252075,5.0,1,1,1,-0.6274817727525811,-25.29733405228962,-42.96359810796672,118.32622538505423,60.798351925523434
2016-10-21,2106533301.2869334,511960466.6880471,1087964099.1738455,61657838.28571428,28343005.977412634,0.4,0.26232097944252075,5.0,1,1,1,-0.30028832207932404,-25.507606226704077,-41.070765234618776,120.89548090628946,61.108181709958444
2016-10-24,2091389486.0904148,501274030.7300931,1072611851.3579233,62188847.809523806,28454569.119081043,0.4,0.26232097944252075,5.0,1,1,1,0.25096460728120784,-23.68742860000721,-39.54415871039761,122.2760776079804,61.47091306760615
2016-10-25,2113674028.756605,494629367.60448277,1072646280.961064,63675752.571428575,29322207.300567627,0.4,0.26232097944252075,5.0,1,1,1,1.2972251627601066,-20.440185901015564,-36.10989909257226,122.43638274528419,64.77084332701638
2016-10-26,2114755119.4281077,494062589.6441687,1057604786.3653637,65554548.0,29857311.576806933,0.4,0.26232097944252075,5.0,1,1,1,2.9943690398941323,-15.478575260150606,-31.75116042931985,121.03366973093614,67.90730504845104
2016-10-27,2136813630.187189,509557678.85298955,1041973475.2707708,67810866.85714285,31015906.135495503,0.4,0.26232097944252075,5.0,0,1,1,4.581355850513622,-12.863444282877794,-28.330150766288305,118.14046496632436,69.25237761745942
2016-10-28,2178537628.391048,504999886.9801476,1064647726.5844072,69024528.95238096,32088068.93153418,0.4,0.26232097944252075,5.0,0,1,1,5.341179379812813,-10.382631495662405,-25.835974567845494,113.94126754928782,71.73495858321681
2016-10-31,2141122280.580902,487667956.99025106,1042453662.1887571,70974148.0,31795183.43170711,0.4,0.26232097944252075,5.0,0,1,1,5.953869289928145,-8.489407368013218,-23.362999060894005,109.06590870219051,75.1471431412567
2016-11-01,2161204891.564832,487323809.7108205,1066703594.316864,74961228.95238096,33977953.38779631,0.41,0.11789477167711837,4.7,1,0,0,6.414785831101563,-6.7459918909728405,-22.48240290336954,103.70917787865244,74.39033821680611
2016-11-02,2187566141.8175836,480285988.3952368,1018696107.5392587,76630924.1904762,34012123.7249556,0.41,0.11789477167711837,4.7,1,0,0,5.493183684162121,-5.419958433462448,-21.29994275315412,98.87231660252255,73.33388396057903
2016-11-03,2294994986.4334106,480964423.35937136,993787548.5282171,81618090.66666667,31093421.973882403,0.41,0.11789477167711837,4.7,1,0,0,2.323551141541545,-3.4957136969726945,-19.807066106294332,93.21043730393114,75.12013712830165
2016-11-04,2368356027.8105235,473962733.02924746,942599464.7728693,83670261.90476191,30836991.659218926,0.41,0.11789477167711837,4.7,1,0,0,-0.9800137684347006,-1.3406067154134014,-17.27639695240389,87.44425278362004,77.48157992540158
2016-11-07,2400748198.952666,474722753.5970052,898747664.8460025,83716723.8095238,31424705.703199476,0.41,0.11789477167711837,4.7,1,0,0,-5.051733616584178,0.735823500999625,-13.95742960588736,81.65117455008786,77.83685633653889
2016-11-08,2404591439.246223,484065498.41886246,927831943.783206,84296709.33333333,31529387.020737786,0.41,0.11789477167711837,4.7,1,0,0,-9.243652224287583,2.3547584437631377,-10.715587842797785,75.37522912343772,78.48993060257094
2016-11-09,2627524908.8937306,512605521.74737114,998866337.2102283,85669995.04761904,31727419.029944282,0.41,0.11789477167711837,4.7,1,0,0,-14.888583104965113,3.1327776581142386,-9.601014428274095,68.24838510277202,78.74645571827844
